rank,term,date,count
16,Kookkunst,1968,39
16,Kookkunst,1969,34
16,Kookkunst,196u,95
16,Kookkunst,1970,41
16,Kookkunst,1971,30
16,Kookkunst,1972,31
16,Kookkunst,1973,42
16,Kookkunst,1974,43
16,Kookkunst,1975,40
16,Kookkunst,1976,48
16,Kookkunst,1977,47
16,Kookkunst,1978,49
16,Kookkunst,1979,48
16,Kookkunst,197u,30
16,Kookkunst,1980,50
16,Kookkunst,1981,34
16,Kookkunst,1982,25
16,Kookkunst,1983,42
16,Kookkunst,1984,37
16,Kookkunst,1985,42
16,Kookkunst,1986,27
16,Kookkunst,1987,43
16,Kookkunst,1988,41
16,Kookkunst,1989,28
16,Kookkunst,198u,14
16,Kookkunst,1990,32
16,Kookkunst,1991,28
16,Kookkunst,1992,29
16,Kookkunst,1993,31
16,Kookkunst,1994,34
16,Kookkunst,1995,30
16,Kookkunst,1996,26
16,Kookkunst,1997,37
16,Kookkunst,1998,31
16,Kookkunst,1999,40
16,Kookkunst,199u,6
16,Kookkunst,19uu,113
16,Kookkunst,2000,37
16,Kookkunst,2001,33
16,Kookkunst,2002,21
16,Kookkunst,2003,31
16,Kookkunst,2004,29
16,Kookkunst,2005,22
16,Kookkunst,2006,22
16,Kookkunst,2007,26
16,Kookkunst,2008,16
16,Kookkunst,2009,21
16,Kookkunst,2010,13
16,Kookkunst,2011,24
16,Kookkunst,2012,15
16,Kookkunst,2013,10
16,Kookkunst,2014,11
16,Kookkunst,2015,11
16,Kookkunst,2016,10
16,Kookkunst,20uu,1
17,Travel.,1574,1
17,Travel.,1580,1
17,Travel.,1582,1
17,Travel.,1583,1
17,Travel.,1585,1
17,Travel.,1596,1
17,Travel.,1615,1
17,Travel.,1616,2
17,Travel.,1617,1
17,Travel.,1625,1
17,Travel.,1630,1
17,Travel.,1633,1
17,Travel.,1634,1
17,Travel.,1636,1
17,Travel.,1651,1
17,Travel.,1657,1
17,Travel.,1660,1
17,Travel.,1665,1
17,Travel.,1666,1
17,Travel.,1667,1
17,Travel.,1668,1
17,Travel.,1669,1
17,Travel.,1671,1
17,Travel.,1676,1
17,Travel.,1687,3
17,Travel.,1688,1
17,Travel.,1689,3
17,Travel.,1691,1
17,Travel.,1695,1
17,Travel.,1697,1
17,Travel.,1698,1
17,Travel.,1699,1
17,Travel.,1704,1
17,Travel.,1709,1
17,Travel.,1712,2
17,Travel.,1720,2
17,Travel.,1723,1
17,Travel.,1725,1
17,Travel.,1733,2
17,Travel.,1736,1
17,Travel.,1737,1
17,Travel.,1738,1
17,Travel.,1745,2
17,Travel.,1755,1
17,Travel.,1757,1
17,Travel.,1764,1
17,Travel.,1768,2
17,Travel.,1769,4
17,Travel.,1774,2
17,Travel.,1775,1
17,Travel.,1776,3
17,Travel.,1778,2
17,Travel.,1779,1
17,Travel.,1780,1
17,Travel.,1781,1
17,Travel.,1782,2
17,Travel.,1784,1
17,Travel.,1786,3
17,Travel.,1787,1
17,Travel.,1788,3
17,Travel.,1789,1
17,Travel.,1791,1
17,Travel.,1792,2
17,Travel.,1794,2
17,Travel.,1795,1
17,Travel.,1796,1
17,Travel.,1798,1
17,Travel.,1800,1
17,Travel.,1801,3
17,Travel.,1802,2
17,Travel.,1804,4
17,Travel.,1807,1
17,Travel.,1808,2
17,Travel.,1809,2
17,Travel.,1810,2
17,Travel.,1811,3
17,Travel.,1813,2
17,Travel.,1815,1
17,Travel.,1816,3
17,Travel.,1817,3
17,Travel.,1818,5
17,Travel.,1819,4
17,Travel.,1820,4
17,Travel.,1821,2
17,Travel.,1822,5
17,Travel.,1823,3
17,Travel.,1824,1
17,Travel.,1825,3
17,Travel.,1826,5
17,Travel.,1827,3
17,Travel.,1828,11
17,Travel.,1829,7
17,Travel.,1830,6
17,Travel.,1831,1
17,Travel.,1832,3
17,Travel.,1833,7
17,Travel.,1834,6
17,Travel.,1835,10
17,Travel.,1836,6
17,Travel.,1837,3
17,Travel.,1838,5
17,Travel.,1839,3
17,Travel.,1840,12
17,Travel.,1841,12
17,Travel.,1842,7
17,Travel.,1843,5
17,Travel.,1844,6
17,Travel.,1845,5
17,Travel.,1846,7
17,Travel.,1847,3
17,Travel.,1848,8
17,Travel.,1849,7
17,Travel.,1850,4
17,Travel.,1851,6
17,Travel.,1852,7
17,Travel.,1853,9
17,Travel.,1854,11
17,Travel.,1855,8
17,Travel.,1856,8
17,Travel.,1857,8
17,Travel.,1858,8
17,Travel.,1859,10
17,Travel.,1860,7
17,Travel.,1861,6
17,Travel.,1862,8
17,Travel.,1863,6
17,Travel.,1864,9
17,Travel.,1865,4
17,Travel.,1866,8
17,Travel.,1867,10
17,Travel.,1868,9
17,Travel.,1869,8
17,Travel.,1870,5
17,Travel.,1871,5
17,Travel.,1872,7
17,Travel.,1873,7
17,Travel.,1874,7
17,Travel.,1875,10
17,Travel.,1876,12
17,Travel.,1877,11
17,Travel.,1878,21
17,Travel.,1879,15
17,Travel.,1880,14
17,Travel.,1881,15
17,Travel.,1882,8
17,Travel.,1883,17
17,Travel.,1884,16
17,Travel.,1885,20
17,Travel.,1886,19
17,Travel.,1887,12
17,Travel.,1888,15
17,Travel.,1889,21
17,Travel.,1890,17
17,Travel.,1891,18
17,Travel.,1892,15
17,Travel.,1893,15
17,Travel.,1894,12
17,Travel.,1895,10
17,Travel.,1896,18
17,Travel.,1897,15
17,Travel.,1898,16
17,Travel.,1899,17
17,Travel.,1900,12
17,Travel.,1901,13
17,Travel.,1902,22
17,Travel.,1903,23
17,Travel.,1904,18
17,Travel.,1905,25
17,Travel.,1906,17
17,Travel.,1907,26
17,Travel.,1908,21
17,Travel.,1909,24
17,Travel.,1910,36
17,Travel.,1911,30
17,Travel.,1912,25
17,Travel.,1913,32
17,Travel.,1914,22
17,Travel.,1915,17
17,Travel.,1916,19
17,Travel.,1917,24
17,Travel.,1918,16
17,Travel.,1919,19
17,Travel.,1920,16
17,Travel.,1921,15
17,Travel.,1922,25
17,Travel.,1923,24
17,Travel.,1924,35
17,Travel.,1925,30
17,Travel.,1926,34
17,Travel.,1927,31
17,Travel.,1928,37
17,Travel.,1929,30
17,Travel.,1930,32
17,Travel.,1931,24
17,Travel.,1932,20
17,Travel.,1933,27
17,Travel.,1934,28
17,Travel.,1935,25
17,Travel.,1936,35
17,Travel.,1937,27
17,Travel.,1938,29
17,Travel.,1939,18
17,Travel.,1940,12
17,Travel.,1941,17
17,Travel.,1942,22
17,Travel.,1943,18
17,Travel.,1944,16
17,Travel.,1945,19
17,Travel.,1946,23
17,Travel.,1947,31
17,Travel.,1948,28
17,Travel.,1949,25
17,Travel.,1950,13
17,Travel.,1951,24
17,Travel.,1952,23
17,Travel.,1953,34
17,Travel.,1954,32
17,Travel.,1955,45
17,Travel.,1956,33
17,Travel.,1957,42
17,Travel.,1958,26
17,Travel.,1959,37
17,Travel.,1960,39
17,Travel.,1961,35
17,Travel.,1962,44
17,Travel.,1963,33
17,Travel.,1964,56
17,Travel.,1965,40
17,Travel.,1966,39
17,Travel.,1967,32
17,Travel.,1968,29
17,Travel.,1969,32
17,Travel.,196u,1
17,Travel.,1970,34
17,Travel.,1971,79
17,Travel.,1972,81
17,Travel.,1973,45
17,Travel.,1974,44
17,Travel.,1975,37
17,Travel.,1976,32
17,Travel.,1977,24
17,Travel.,1978,26
17,Travel.,1979,25
17,Travel.,1980,28
17,Travel.,1981,26
17,Travel.,1982,26
17,Travel.,1983,27
17,Travel.,1984,33
17,Travel.,1985,37
17,Travel.,1986,24
17,Travel.,1987,19
17,Travel.,1988,26
17,Travel.,1989,19
17,Travel.,1990,23
17,Travel.,1991,23
17,Travel.,1992,27
17,Travel.,1993,26
17,Travel.,1994,26
17,Travel.,1995,22
17,Travel.,1996,25
17,Travel.,1997,18
17,Travel.,1998,30
17,Travel.,1999,13
17,Travel.,19uu,1
17,Travel.,2000,38
17,Travel.,2001,30
17,Travel.,2002,20
17,Travel.,2003,26
17,Travel.,2004,25
17,Travel.,2005,26
17,Travel.,2006,15
17,Travel.,2007,21
17,Travel.,2008,29
17,Travel.,2009,31
17,Travel.,200u,1
17,Travel.,2010,43
17,Travel.,2011,55
17,Travel.,2012,76
17,Travel.,2013,69
17,Travel.,2014,54
17,Travel.,2015,60
17,Travel.,2016,52
17,Travel.,2017,53
17,Travel.,2018,34
17,Travel.,2019,29
17,Travel.,2020,16
18,"Diplomatic relations.",1529,1
18,"Diplomatic relations.",1564,1
18,"Diplomatic relations.",1599,1
18,"Diplomatic relations.",1608,1
18,"Diplomatic relations.",1617,1
18,"Diplomatic relations.",1640,1
18,"Diplomatic relations.",1643,1
18,"Diplomatic relations.",1645,1
18,"Diplomatic relations.",1646,1
18,"Diplomatic relations.",1647,2
18,"Diplomatic relations.",1650,1
18,"Diplomatic relations.",1652,9
18,"Diplomatic relations.",1653,1
18,"Diplomatic relations.",1654,2
18,"Diplomatic relations.",1661,1
18,"Diplomatic relations.",1662,1
18,"Diplomatic relations.",1665,1
18,"Diplomatic relations.",1667,2
18,"Diplomatic relations.",1669,1
18,"Diplomatic relations.",1672,7
18,"Diplomatic relations.",1673,1
18,"Diplomatic relations.",1675,1
18,"Diplomatic relations.",1678,1
18,"Diplomatic relations.",1679,1
18,"Diplomatic relations.",1683,1
18,"Diplomatic relations.",1684,4
18,"Diplomatic relations.",1688,5
18,"Diplomatic relations.",1689,1
18,"Diplomatic relations.",1692,1
18,"Diplomatic relations.",1697,1
18,"Diplomatic relations.",1702,1
18,"Diplomatic relations.",1709,2
18,"Diplomatic relations.",1726,1
18,"Diplomatic relations.",1743,1
18,"Diplomatic relations.",1752,1
18,"Diplomatic relations.",1758,1
18,"Diplomatic relations.",1769,1
18,"Diplomatic relations.",1778,2
18,"Diplomatic relations.",1780,1
18,"Diplomatic relations.",1781,3
18,"Diplomatic relations.",1782,2
18,"Diplomatic relations.",1783,1
18,"Diplomatic relations.",1786,1
18,"Diplomatic relations.",1789,2
18,"Diplomatic relations.",1794,2
18,"Diplomatic relations.",1811,1
18,"Diplomatic relations.",1813,1
18,"Diplomatic relations.",1814,1
18,"Diplomatic relations.",1818,1
18,"Diplomatic relations.",1824,1
18,"Diplomatic relations.",1831,1
18,"Diplomatic relations.",1835,1
18,"Diplomatic relations.",1837,1
18,"Diplomatic relations.",1839,2
18,"Diplomatic relations.",1840,1
18,"Diplomatic relations.",1844,1
18,"Diplomatic relations.",1845,1
18,"Diplomatic relations.",1846,2
18,"Diplomatic relations.",1848,1
18,"Diplomatic relations.",1849,1
18,"Diplomatic relations.",1851,1
18,"Diplomatic relations.",1852,2
18,"Diplomatic relations.",1853,1
18,"Diplomatic relations.",1855,3
18,"Diplomatic relations.",1856,1
18,"Diplomatic relations.",1857,1
18,"Diplomatic relations.",1858,1
18,"Diplomatic relations.",1859,3
18,"Diplomatic relations.",1860,3
18,"Diplomatic relations.",1861,5
18,"Diplomatic relations.",1862,1
18,"Diplomatic relations.",1863,3
18,"Diplomatic relations.",1865,1
18,"Diplomatic relations.",1866,1
18,"Diplomatic relations.",1867,2
18,"Diplomatic relations.",1868,1
18,"Diplomatic relations.",1869,1
18,"Diplomatic relations.",1870,6
18,"Diplomatic relations.",1871,3
18,"Diplomatic relations.",1872,4
18,"Diplomatic relations.",1874,2
18,"Diplomatic relations.",1875,5
18,"Diplomatic relations.",1876,2
18,"Diplomatic relations.",1877,2
18,"Diplomatic relations.",1878,3
18,"Diplomatic relations.",1879,1
18,"Diplomatic relations.",1880,2
18,"Diplomatic relations.",1881,2
18,"Diplomatic relations.",1882,1
18,"Diplomatic relations.",1883,3
18,"Diplomatic relations.",1884,1
18,"Diplomatic relations.",1885,2
18,"Diplomatic relations.",1886,2
18,"Diplomatic relations.",1887,2
18,"Diplomatic relations.",1888,3
18,"Diplomatic relations.",1889,5
18,"Diplomatic relations.",1890,2
18,"Diplomatic relations.",1891,3
18,"Diplomatic relations.",1892,5
18,"Diplomatic relations.",1893,2
18,"Diplomatic relations.",1894,1
18,"Diplomatic relations.",1895,5
18,"Diplomatic relations.",1896,5
18,"Diplomatic relations.",1897,3
18,"Diplomatic relations.",1898,4
18,"Diplomatic relations.",1899,4
18,"Diplomatic relations.",1900,8
18,"Diplomatic relations.",1901,4
18,"Diplomatic relations.",1902,7
18,"Diplomatic relations.",1903,4
18,"Diplomatic relations.",1904,4
18,"Diplomatic relations.",1905,5
18,"Diplomatic relations.",1906,5
18,"Diplomatic relations.",1907,5
18,"Diplomatic relations.",1908,11
18,"Diplomatic relations.",1909,9
18,"Diplomatic relations.",1910,3
18,"Diplomatic relations.",1911,8
18,"Diplomatic relations.",1912,8
18,"Diplomatic relations.",1913,11
18,"Diplomatic relations.",1914,16
18,"Diplomatic relations.",1915,12
18,"Diplomatic relations.",1916,19
18,"Diplomatic relations.",1917,17
18,"Diplomatic relations.",1918,23
18,"Diplomatic relations.",1919,15
18,"Diplomatic relations.",1920,11
18,"Diplomatic relations.",1921,15
18,"Diplomatic relations.",1922,11
18,"Diplomatic relations.",1923,11
18,"Diplomatic relations.",1924,17
18,"Diplomatic relations.",1925,17
18,"Diplomatic relations.",1926,9
18,"Diplomatic relations.",1927,14
18,"Diplomatic relations.",1928,9
18,"Diplomatic relations.",1929,10
18,"Diplomatic relations.",1930,14
18,"Diplomatic relations.",1931,14
18,"Diplomatic relations.",1932,13
18,"Diplomatic relations.",1933,18
18,"Diplomatic relations.",1934,17
18,"Diplomatic relations.",1935,17
18,"Diplomatic relations.",1936,15
18,"Diplomatic relations.",1937,33
18,"Diplomatic relations.",1938,29
18,"Diplomatic relations.",1939,25
18,"Diplomatic relations.",1940,17
18,"Diplomatic relations.",1941,13
18,"Diplomatic relations.",1942,22
18,"Diplomatic relations.",1943,12
18,"Diplomatic relations.",1944,16
18,"Diplomatic relations.",1945,22
18,"Diplomatic relations.",1946,17
18,"Diplomatic relations.",1947,24
18,"Diplomatic relations.",1948,33
18,"Diplomatic relations.",1949,19
18,"Diplomatic relations.",1950,27
18,"Diplomatic relations.",1951,34
18,"Diplomatic relations.",1952,22
18,"Diplomatic relations.",1953,28
18,"Diplomatic relations.",1954,28
18,"Diplomatic relations.",1955,31
18,"Diplomatic relations.",1956,29
18,"Diplomatic relations.",1957,44
18,"Diplomatic relations.",1958,26
18,"Diplomatic relations.",1959,41
18,"Diplomatic relations.",1960,43
18,"Diplomatic relations.",1961,35
18,"Diplomatic relations.",1962,42
18,"Diplomatic relations.",1963,67
18,"Diplomatic relations.",1964,47
18,"Diplomatic relations.",1965,49
18,"Diplomatic relations.",1966,57
18,"Diplomatic relations.",1967,52
18,"Diplomatic relations.",1968,60
18,"Diplomatic relations.",1969,58
18,"Diplomatic relations.",1970,50
18,"Diplomatic relations.",1971,59
18,"Diplomatic relations.",1972,56
18,"Diplomatic relations.",1973,48
18,"Diplomatic relations.",1974,44
18,"Diplomatic relations.",1975,40
18,"Diplomatic relations.",1976,41
18,"Diplomatic relations.",1977,46
18,"Diplomatic relations.",1978,52
18,"Diplomatic relations.",1979,60
18,"Diplomatic relations.",1980,54
18,"Diplomatic relations.",1981,37
18,"Diplomatic relations.",1982,44
18,"Diplomatic relations.",1983,51
18,"Diplomatic relations.",1984,42
18,"Diplomatic relations.",1985,52
18,"Diplomatic relations.",1986,47
18,"Diplomatic relations.",1987,30
18,"Diplomatic relations.",1988,38
18,"Diplomatic relations.",1989,36
18,"Diplomatic relations.",1990,39
18,"Diplomatic relations.",1991,46
18,"Diplomatic relations.",1992,26
18,"Diplomatic relations.",1993,31
18,"Diplomatic relations.",1994,23
18,"Diplomatic relations.",1995,39
18,"Diplomatic relations.",1996,21
18,"Diplomatic relations.",1997,24
18,"Diplomatic relations.",1998,29
18,"Diplomatic relations.",1999,27
18,"Diplomatic relations.",19uu,2
18,"Diplomatic relations.",2000,39
18,"Diplomatic relations.",2001,35
18,"Diplomatic relations.",2002,36
18,"Diplomatic relations.",2003,56
18,"Diplomatic relations.",2004,37
18,"Diplomatic relations.",2005,33
18,"Diplomatic relations.",2006,31
18,"Diplomatic relations.",2007,38
18,"Diplomatic relations.",2008,56
18,"Diplomatic relations.",2009,56
18,"Diplomatic relations.",2010,78
18,"Diplomatic relations.",2011,106
18,"Diplomatic relations.",2012,156
18,"Diplomatic relations.",2013,125
18,"Diplomatic relations.",2014,130
18,"Diplomatic relations.",2015,113
18,"Diplomatic relations.",2016,100
18,"Diplomatic relations.",2017,114
18,"Diplomatic relations.",2018,85
18,"Diplomatic relations.",2019,34
18,"Diplomatic relations.",2020,21
18,"Diplomatic relations.",2021,9
19,Spaans,"    ",1
19,Spaans,1744,1
19,Spaans,1832,1
19,Spaans,1860,1
19,Spaans,1869,1
19,Spaans,1885,1
19,Spaans,1886,1
19,Spaans,1889,1
19,Spaans,1895,1
19,Spaans,1905,1
19,Spaans,1908,1
19,Spaans,1910,1
19,Spaans,1911,2
19,Spaans,1912,1
19,Spaans,1913,3
19,Spaans,1923,2
19,Spaans,1924,1
19,Spaans,1927,1
19,Spaans,1928,2
19,Spaans,1930,2
19,Spaans,1931,1
19,Spaans,1932,3
19,Spaans,1933,1
19,Spaans,1934,4
19,Spaans,1935,1
19,Spaans,1936,2
19,Spaans,1937,1
19,Spaans,1938,1
19,Spaans,1939,2
19,Spaans,1940,1
19,Spaans,1941,2
19,Spaans,1942,2
19,Spaans,1943,2
19,Spaans,1944,2
19,Spaans,1945,2
19,Spaans,1946,4
19,Spaans,1947,5
19,Spaans,1948,1
19,Spaans,1949,5
19,Spaans,1950,10
19,Spaans,1951,5
19,Spaans,1952,5
19,Spaans,1953,7
19,Spaans,1954,9
19,Spaans,1955,7
19,Spaans,1956,9
19,Spaans,1957,3
19,Spaans,1958,7
19,Spaans,1959,8
19,Spaans,1960,10
19,Spaans,1961,15
19,Spaans,1962,10
19,Spaans,1963,9
19,Spaans,1964,16
19,Spaans,1965,26
19,Spaans,1966,19
19,Spaans,1967,18
19,Spaans,1968,22
19,Spaans,1969,23
19,Spaans,1970,31
19,Spaans,1971,24
19,Spaans,1972,41
19,Spaans,1973,32
19,Spaans,1974,32
19,Spaans,1975,46
19,Spaans,1976,40
19,Spaans,1977,55
19,Spaans,1978,57
19,Spaans,1979,73
19,Spaans,1980,99
19,Spaans,1981,109
19,Spaans,1982,140
19,Spaans,1983,159
19,Spaans,1984,152
19,Spaans,1985,177
19,Spaans,1986,180
19,Spaans,1987,126
19,Spaans,1988,125
19,Spaans,1989,109
19,Spaans,1990,93
19,Spaans,1991,97
19,Spaans,1992,107
19,Spaans,1993,112
19,Spaans,1994,122
19,Spaans,1995,106
19,Spaans,1996,138
19,Spaans,1997,106
19,Spaans,1998,108
19,Spaans,1999,137
19,Spaans,19uu,5
19,Spaans,2000,144
19,Spaans,2001,144
19,Spaans,2002,159
19,Spaans,2003,144
19,Spaans,2004,138
19,Spaans,2005,115
19,Spaans,2006,75
19,Spaans,2007,53
19,Spaans,2008,49
19,Spaans,2009,46
19,Spaans,2010,35
19,Spaans,2011,8
20,Engels.,1684,1
20,Engels.,1691,1
20,Engels.,1698,1
20,Engels.,1753,1
20,Engels.,1764,1
20,Engels.,1772,1
20,Engels.,1794,1
20,Engels.,1804,1
20,Engels.,1814,2
20,Engels.,1817,1
20,Engels.,1819,1
20,Engels.,1822,1
20,Engels.,1825,1
20,Engels.,1827,2
20,Engels.,1828,1
20,Engels.,1829,2
20,Engels.,1833,1
20,Engels.,1835,1
20,Engels.,1837,2
20,Engels.,1838,1
20,Engels.,1839,1
20,Engels.,1840,3
20,Engels.,1844,2
20,Engels.,1846,1
20,Engels.,1847,3
20,Engels.,1848,2
20,Engels.,1850,1
20,Engels.,1851,3
20,Engels.,1852,1
20,Engels.,1853,2
20,Engels.,1854,2
20,Engels.,1855,1
20,Engels.,1856,3
20,Engels.,1857,4
20,Engels.,1858,3
20,Engels.,1859,1
20,Engels.,1860,2
20,Engels.,1861,3
20,Engels.,1862,3
20,Engels.,1863,3
20,Engels.,1864,1
20,Engels.,1865,2
20,Engels.,1866,1
20,Engels.,1867,2
20,Engels.,1868,2
20,Engels.,1869,1
20,Engels.,186u,1
20,Engels.,1870,2
20,Engels.,1871,1
20,Engels.,1873,1
20,Engels.,1875,2
20,Engels.,1876,2
20,Engels.,1877,6
20,Engels.,1878,4
20,Engels.,1879,3
20,Engels.,1880,3
20,Engels.,1881,1
20,Engels.,1882,3
20,Engels.,1883,2
20,Engels.,1884,2
20,Engels.,1885,5
20,Engels.,1886,1
20,Engels.,1887,3
20,Engels.,1888,7
20,Engels.,1889,4
20,Engels.,1890,6
20,Engels.,1891,2
20,Engels.,1892,5
20,Engels.,1893,5
20,Engels.,1894,3
20,Engels.,1895,7
20,Engels.,1896,5
20,Engels.,1897,4
20,Engels.,1898,7
20,Engels.,1899,2
20,Engels.,18uu,2
20,Engels.,1900,2
20,Engels.,1901,6
20,Engels.,1902,2
20,Engels.,1903,5
20,Engels.,1904,2
20,Engels.,1905,11
20,Engels.,1906,7
20,Engels.,1907,2
20,Engels.,1908,7
20,Engels.,1909,7
20,Engels.,190u,2
20,Engels.,1910,12
20,Engels.,1911,6
20,Engels.,1912,14
20,Engels.,1913,8
20,Engels.,1914,8
20,Engels.,1915,2
20,Engels.,1916,8
20,Engels.,1917,3
20,Engels.,1918,7
20,Engels.,1919,5
20,Engels.,1920,19
20,Engels.,1921,7
20,Engels.,1922,7
20,Engels.,1923,13
20,Engels.,1924,12
20,Engels.,1925,12
20,Engels.,1926,6
20,Engels.,1927,7
20,Engels.,1928,9
20,Engels.,1929,7
20,Engels.,1930,7
20,Engels.,1931,7
20,Engels.,1932,7
20,Engels.,1933,7
20,Engels.,1934,7
20,Engels.,1935,8
20,Engels.,1936,8
20,Engels.,1937,7
20,Engels.,1938,6
20,Engels.,1939,8
20,Engels.,1940,5
20,Engels.,1941,1
20,Engels.,1942,6
20,Engels.,1943,6
20,Engels.,1944,3
20,Engels.,1945,10
20,Engels.,1946,8
20,Engels.,1947,10
20,Engels.,1948,12
20,Engels.,1949,11
20,Engels.,1950,19
20,Engels.,1951,12
20,Engels.,1952,12
20,Engels.,1953,9
20,Engels.,1954,13
20,Engels.,1955,22
20,Engels.,1956,15
20,Engels.,1957,21
20,Engels.,1958,21
20,Engels.,1959,23
20,Engels.,1960,21
20,Engels.,1961,36
20,Engels.,1962,33
20,Engels.,1963,23
20,Engels.,1964,28
20,Engels.,1965,43
20,Engels.,1966,38
20,Engels.,1967,40
20,Engels.,1968,43
20,Engels.,1969,38
20,Engels.,1970,50
20,Engels.,1971,37
20,Engels.,1972,57
20,Engels.,1973,39
20,Engels.,1974,48
20,Engels.,1975,64
20,Engels.,1976,64
20,Engels.,1977,71
20,Engels.,1978,79
20,Engels.,1979,89
20,Engels.,1980,97
20,Engels.,1981,91
20,Engels.,1982,128
20,Engels.,1983,134
20,Engels.,1984,141
20,Engels.,1985,113
20,Engels.,1986,119
20,Engels.,1987,82
20,Engels.,1988,72
20,Engels.,1989,72
20,Engels.,1990,94
20,Engels.,1991,76
20,Engels.,1992,63
20,Engels.,1993,78
20,Engels.,1994,73
20,Engels.,1995,91
20,Engels.,1996,91
20,Engels.,1997,94
20,Engels.,1998,91
20,Engels.,1999,80
20,Engels.,19uu,3
20,Engels.,2000,72
20,Engels.,2001,52
20,Engels.,2002,76
20,Engels.,2003,65
20,Engels.,2004,54
20,Engels.,2005,42
20,Engels.,2006,61
20,Engels.,2007,62
20,Engels.,2008,51
20,Engels.,2009,37
20,Engels.,2010,29
20,Engels.,2011,41
20,Engels.,2012,19
20,Engels.,2013,7
20,Engels.,2014,2
20,Engels.,2018,4
20,Engels.,2019,1
21,Filosofie.,1559,1
21,Filosofie.,1644,1
21,Filosofie.,1650,1
21,Filosofie.,1653,1
21,Filosofie.,1656,2
21,Filosofie.,1658,1
21,Filosofie.,1667,1
21,Filosofie.,1668,1
21,Filosofie.,1672,1
21,Filosofie.,1692,1
21,Filosofie.,1694,1
21,Filosofie.,1703,1
21,Filosofie.,1707,1
21,Filosofie.,1713,1
21,Filosofie.,1728,2
21,Filosofie.,1730,2
21,Filosofie.,1739,1
21,Filosofie.,1749,2
21,Filosofie.,1755,1
21,Filosofie.,1760,1
21,Filosofie.,1761,1
21,Filosofie.,1762,1
21,Filosofie.,1763,1
21,Filosofie.,1766,1
21,Filosofie.,1768,1
21,Filosofie.,1785,1
21,Filosofie.,1799,4
21,Filosofie.,1803,1
21,Filosofie.,1804,1
21,Filosofie.,1809,1
21,Filosofie.,1815,1
21,Filosofie.,1816,1
21,Filosofie.,1817,1
21,Filosofie.,1819,1
21,Filosofie.,1821,1
21,Filosofie.,1826,2
21,Filosofie.,1827,1
21,Filosofie.,1828,1
21,Filosofie.,1835,2
21,Filosofie.,1836,1
21,Filosofie.,1840,1
21,Filosofie.,1842,2
21,Filosofie.,1845,3
21,Filosofie.,1846,2
21,Filosofie.,1847,1
21,Filosofie.,1848,2
21,Filosofie.,1851,2
21,Filosofie.,1852,1
21,Filosofie.,1855,4
21,Filosofie.,1857,3
21,Filosofie.,1858,1
21,Filosofie.,1859,1
21,Filosofie.,1860,1
21,Filosofie.,1861,1
21,Filosofie.,1864,2
21,Filosofie.,1865,3
21,Filosofie.,1866,6
21,Filosofie.,1868,1
21,Filosofie.,1870,3
21,Filosofie.,1871,1
21,Filosofie.,1872,1
21,Filosofie.,1873,1
21,Filosofie.,1876,4
21,Filosofie.,1878,1
21,Filosofie.,1879,2
21,Filosofie.,1881,4
21,Filosofie.,1882,2
21,Filosofie.,1883,1
21,Filosofie.,1885,1
21,Filosofie.,1887,2
21,Filosofie.,1888,3
21,Filosofie.,1889,4
21,Filosofie.,1890,2
21,Filosofie.,1891,3
21,Filosofie.,1892,2
21,Filosofie.,1893,2
21,Filosofie.,1894,2
21,Filosofie.,1895,2
21,Filosofie.,1896,4
21,Filosofie.,1898,4
21,Filosofie.,1899,2
21,Filosofie.,189u,1
21,Filosofie.,1900,5
21,Filosofie.,1901,4
21,Filosofie.,1902,7
21,Filosofie.,1903,4
21,Filosofie.,1904,6
21,Filosofie.,1905,7
21,Filosofie.,1906,9
21,Filosofie.,1907,5
21,Filosofie.,1908,4
21,Filosofie.,1909,6
21,Filosofie.,1910,10
21,Filosofie.,1911,9
21,Filosofie.,1912,8
21,Filosofie.,1913,7
21,Filosofie.,1914,3
21,Filosofie.,1915,8
21,Filosofie.,1916,4
21,Filosofie.,1917,8
21,Filosofie.,1918,3
21,Filosofie.,1919,11
21,Filosofie.,1920,16
21,Filosofie.,1921,12
21,Filosofie.,1922,12
21,Filosofie.,1923,9
21,Filosofie.,1924,12
21,Filosofie.,1925,6
21,Filosofie.,1926,12
21,Filosofie.,1927,11
21,Filosofie.,1928,10
21,Filosofie.,1929,7
21,Filosofie.,1930,8
21,Filosofie.,1931,9
21,Filosofie.,1932,13
21,Filosofie.,1933,12
21,Filosofie.,1934,12
21,Filosofie.,1935,8
21,Filosofie.,1936,6
21,Filosofie.,1937,6
21,Filosofie.,1938,7
21,Filosofie.,1939,15
21,Filosofie.,1940,11
21,Filosofie.,1941,11
21,Filosofie.,1942,3
21,Filosofie.,1943,5
21,Filosofie.,1944,6
21,Filosofie.,1945,6
21,Filosofie.,1946,18
21,Filosofie.,1947,22
21,Filosofie.,1948,28
21,Filosofie.,1949,18
21,Filosofie.,1950,27
21,Filosofie.,1951,27
21,Filosofie.,1952,16
21,Filosofie.,1953,25
21,Filosofie.,1954,27
21,Filosofie.,1955,17
21,Filosofie.,1956,22
21,Filosofie.,1957,25
21,Filosofie.,1958,28
21,Filosofie.,1959,30
21,Filosofie.,1960,23
21,Filosofie.,1961,24
21,Filosofie.,1962,23
21,Filosofie.,1963,31
21,Filosofie.,1964,38
21,Filosofie.,1965,27
21,Filosofie.,1966,50
